date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-04,ZG,473,127642,137449,0.37,0.28,107.68,354.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-05,ZG,464,127642,137913,0.36,0.28,108.05,354.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-06,ZG,457,127642,138370,0.36,0.26,108.4,332,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-07,ZG,11,127642,138381,0.01,0.26,108.41,327.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-08,ZG,0,127642,138381,0,0.24,108.41,308.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-09,ZG,469,127642,138850,0.37,0.23,108.78,294.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-10,ZG,419,127642,139269,0.33,0.23,109.11,289.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-11,ZG,341,127642,139610,0.27,0.25,109.38,316.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-12,ZG,365,127642,139975,0.29,0.26,109.66,330.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-13,ZG,424,127642,140399,0.33,0.23,109.99,286.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-14,ZG,199,127642,140598,0.16,0.23,110.15,288.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-15,ZG,94,127642,140692,0.07,0.23,110.22,298.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-16,ZG,164,127642,140856,0.13,0.24,110.35,307,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-17,ZG,430,127642,141286,0.34,0.25,110.69,321.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-18,ZG,414,127642,141700,0.32,0.26,111.01,337.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-19,ZG,424,127642,142124,0.33,0.28,111.35,356.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-20,ZG,526,127642,142650,0.41,0.28,111.76,363.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-21,ZG,310,127642,142960,0.24,0.29,112,375.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-22,ZG,227,127642,143187,0.18,0.3,112.18,378.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-23,ZG,212,127642,143399,0.17,0.3,112.34,381.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-24,ZG,518,127642,143917,0.41,0.31,112.75,399.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-25,ZG,433,127642,144350,0.34,0.33,113.09,413.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-26,ZG,443,127642,144793,0.35,0.33,113.44,421.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-27,ZG,654,127642,145447,0.51,0.35,113.95,445,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-28,ZG,410,127642,145857,0.32,0.35,114.27,444.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-29,ZG,278,127642,146135,0.22,0.36,114.49,453.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-30,ZG,379,127642,146514,0.3,0.35,114.79,452.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-31,ZG,512,127642,147026,0.4,0.35,115.19,448.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-01,ZG,497,127642,147523,0.39,0.35,115.58,447.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-02,ZG,435,127642,147958,0.34,0.34,115.92,433.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-03,ZG,630,127642,148588,0.49,0.33,116.41,422.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-04,ZG,400,127642,148988,0.31,0.32,116.72,408.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-05,ZG,179,127642,149167,0.14,0.33,116.86,420.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-06,ZG,304,127642,149471,0.24,0.36,117.1,454.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-07,ZG,415,127642,149886,0.33,0.39,117.43,502.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-08,ZG,579,127642,150465,0.45,0.42,117.88,534.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-09,ZG,672,127642,151137,0.53,0.44,118.41,565.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-10,ZG,971,127642,152108,0.76,0.47,119.17,593,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-11,ZG,624,127642,152732,0.49,0.48,119.66,606,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-12,ZG,391,127642,153123,0.31,0.47,119.96,603.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-13,ZG,499,127642,153622,0.39,0.46,120.35,581.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-14,ZG,506,127642,154128,0.4,0.44,120.75,554.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-15,ZG,563,127642,154691,0.44,0.42,121.19,539.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-16,ZG,519,127642,155210,0.41,0.42,121.6,535,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-17,ZG,780,127642,155990,0.61,0.42,122.21,528.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-18,ZG,519,127642,156509,0.41,0.41,122.62,516.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-19,ZG,359,127642,156868,0.28,0.39,122.9,491.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-20,ZG,454,127642,157322,0.36,0.37,123.25,467.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-21,ZG,422,127642,157744,0.33,0.36,123.58,457.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-22,ZG,389,127642,158133,0.3,0.36,123.89,456.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-23,ZG,350,127642,158483,0.27,0.36,124.16,458.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-24,ZG,712,127642,159195,0.56,0.35,124.72,446.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-25,ZG,508,127642,159703,0.4,0.34,125.12,433.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-26,ZG,375,127642,160078,0.29,0.33,125.41,427.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-27,ZG,368,127642,160446,0.29,0.34,125.7,433,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-28,ZG,334,127642,160780,0.26,0.34,125.96,433.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-29,ZG,348,127642,161128,0.27,0.33,126.23,420.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-30,ZG,386,127642,161514,0.3,0.32,126.54,411.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-01,ZG,718,127642,162232,0.56,0.32,127.1,413.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-02,ZG,413,127642,162645,0.32,0.33,127.42,418.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-03,ZG,316,127642,162961,0.25,0.34,127.67,433.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-04,ZG,380,127642,163341,0.3,0.34,127.97,437.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-05,ZG,370,127642,163711,0.29,0.35,128.26,446.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-06,ZG,450,127642,164161,0.35,0.36,128.61,455.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-07,ZG,413,127642,164574,0.32,0.36,128.93,460.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-08,ZG,783,127642,165357,0.61,NA,129.55,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-09,ZG,475,127642,165832,0.37,NA,129.92,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-10,ZG,350,127642,166182,0.27,NA,130.19,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-22,ZH,0,1539275,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-23,ZH,0,1539275,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-24,ZH,0,1539275,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-25,ZH,1,1539275,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-26,ZH,0,1539275,1,0,0,0,0.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-27,ZH,0,1539275,1,0,0,0,0.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-28,ZH,0,1539275,1,0,0,0,0.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-29,ZH,2,1539275,3,0,0,0,0.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-30,ZH,0,1539275,3,0,0,0,0.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-31,ZH,1,1539275,4,0,0,0,0.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-01,ZH,1,1539275,5,0,0,0,12.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-02,ZH,0,1539275,5,0,0.01,0,70,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-03,ZH,0,1539275,5,0,0.01,0,128.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-04,ZH,83,1539275,88,0.01,0.01,0.01,185.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-05,ZH,405,1539275,493,0.03,0.02,0.03,242.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-06,ZH,407,1539275,900,0.03,0.02,0.06,280.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-07,ZH,405,1539275,1305,0.03,0.02,0.08,280.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-08,ZH,397,1539275,1702,0.03,0.03,0.11,351.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-09,ZH,266,1539275,1968,0.02,0.03,0.13,386.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-10,ZH,1,1539275,1969,0,0.03,0.13,439,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-11,ZH,577,1539275,2546,0.04,0.03,0.17,482.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-12,ZH,653,1539275,3199,0.04,0.04,0.21,527.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-13,ZH,774,1539275,3973,0.05,0.04,0.26,547,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-14,ZH,709,1539275,4682,0.05,0.04,0.3,547.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-15,ZH,710,1539275,5392,0.05,0.04,0.35,612.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-16,ZH,405,1539275,5797,0.03,0.06,0.38,880.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-17,ZH,2,1539275,5799,0,0.1,0.38,1480.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-18,ZH,1035,1539275,6834,0.07,0.15,0.44,2233.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-19,ZH,2531,1539275,9365,0.16,0.18,0.61,2799.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-20,ZH,4972,1539275,14337,0.32,0.19,0.93,2910.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-21,ZH,5977,1539275,20314,0.39,0.19,1.32,2914.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-22,ZH,4672,1539275,24986,0.3,0.2,1.62,3033.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-23,ZH,1185,1539275,26171,0.08,0.21,1.7,3234.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-24,ZH,27,1539275,26198,0,0.21,1.7,3255.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-25,ZH,1868,1539275,28066,0.12,0.21,1.82,3193.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-26,ZH,3941,1539275,32007,0.26,0.16,2.08,2526,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-27,ZH,5121,1539275,37128,0.33,0.15,2.41,2356.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-28,ZH,5540,1539275,42668,0.36,0.15,2.77,2352.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-29,ZH,0,1539275,42668,0,0.16,2.77,2418,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-30,ZH,0,1539275,42668,0,0.14,2.77,2215.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-31,ZH,0,1539275,42668,0,0.12,2.77,1853.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-01,ZH,2324,1539275,44992,0.15,0.09,2.92,1393.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-02,ZH,2522,1539275,47514,0.16,0.12,3.09,1778.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-03,ZH,2586,1539275,50100,0.17,0.12,3.25,1844.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-04,ZH,2320,1539275,52420,0.15,0.12,3.41,1860.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-05,ZH,2698,1539275,55118,0.18,0.11,3.58,1738.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-06,ZH,459,1539275,55577,0.03,0.13,3.61,2009.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-07,ZH,113,1539275,55690,0.01,0.18,3.62,2669.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-08,ZH,1474,1539275,57164,0.1,0.22,3.71,3374,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-09,ZH,4416,1539275,61580,0.29,0.25,4,3897.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-10,ZH,7206,1539275,68786,0.47,0.27,4.47,4095.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-11,ZH,7252,1539275,76038,0.47,0.27,4.94,4080,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-12,ZH,6363,1539275,82401,0.41,0.27,5.35,4137.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-13,ZH,1844,1539275,84245,0.12,0.26,5.47,3967.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-14,ZH,5,1539275,84250,0,0.23,5.47,3495.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-15,ZH,1876,1539275,86126,0.12,0.2,5.6,3042.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-16,ZH,3229,1539275,89355,0.21,0.17,5.81,2614.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-17,ZH,3898,1539275,93253,0.25,0.16,6.06,2512.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-18,ZH,4081,1539275,97334,0.27,0.16,6.32,2515.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-19,ZH,3367,1539275,100701,0.22,0.16,6.54,2524.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-20,ZH,1133,1539275,101834,0.07,0.16,6.62,2456.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-21,ZH,25,1539275,101859,0,0.16,6.62,2454.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-22,ZH,1939,1539275,103798,0.13,0.17,6.74,2571.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-23,ZH,2753,1539275,106551,0.18,0.17,6.92,2685,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-24,ZH,3885,1539275,110436,0.25,0.18,7.17,2731.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-25,ZH,4896,1539275,115332,0.32,0.18,7.49,2733.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-26,ZH,4164,1539275,119496,0.27,0.18,7.76,2732,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-27,ZH,1456,1539275,120952,0.09,0.18,7.86,2821.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-28,ZH,39,1539275,120991,0,0.2,7.86,3021.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-01,ZH,1931,1539275,122922,0.13,0.2,7.99,3089.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-02,ZH,3378,1539275,126300,0.22,0.21,8.21,3231.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-03,ZH,5285,1539275,131585,0.34,0.2,8.55,3114.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-04,ZH,5376,1539275,136961,0.35,0.2,8.9,3113.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-05,ZH,5156,1539275,142117,0.33,0.21,9.23,3306.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-06,ZH,634,1539275,142751,0.04,0.23,9.27,3513.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-07,ZH,36,1539275,142787,0,0.22,9.28,3494.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-08,ZH,3280,1539275,146067,0.21,0.23,9.49,3531,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-09,ZH,4830,1539275,150897,0.31,0.22,9.8,3388.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-10,ZH,5147,1539275,156044,0.33,0.22,10.14,3409.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-11,ZH,5634,1539275,161678,0.37,0.22,10.5,3427.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-12,ZH,4158,1539275,165836,0.27,0.21,10.77,3226.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-13,ZH,782,1539275,166618,0.05,0.21,10.82,3231.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-14,ZH,161,1539275,166779,0.01,0.24,10.83,3669.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-15,ZH,1874,1539275,168653,0.12,0.25,10.96,3918.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-16,ZH,4864,1539275,173517,0.32,0.28,11.27,4261.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-17,ZH,8215,1539275,181732,0.53,0.28,11.81,4377,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-18,ZH,7373,1539275,189105,0.48,0.28,12.29,4358.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-19,ZH,6562,1539275,195667,0.43,0.29,12.71,4431.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-20,ZH,1590,1539275,197257,0.1,0.28,12.81,4291.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-21,ZH,30,1539275,197287,0,0.23,12.82,3530,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-22,ZH,2384,1539275,199671,0.15,0.19,12.97,2873.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-23,ZH,3887,1539275,203558,0.25,0.16,13.22,2499.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-24,ZH,2884,1539275,206442,0.19,0.17,13.41,2696.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-25,ZH,2779,1539275,209221,0.18,0.18,13.59,2728.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-26,ZH,3941,1539275,213162,0.26,0.2,13.85,3014.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-27,ZH,2970,1539275,216132,0.19,0.21,14.04,3287,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-28,ZH,255,1539275,216387,0.02,0.23,14.06,3574.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-29,ZH,4385,1539275,220772,0.28,0.25,14.34,3837,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-30,ZH,5795,1539275,226567,0.38,0.21,14.72,3287.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-31,ZH,4898,1539275,231465,0.32,0.19,15.04,2880.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-01,ZH,4615,1539275,236080,0.3,0.19,15.34,2847.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-02,ZH,95,1539275,236175,0.01,0.15,15.34,2226.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-03,ZH,119,1539275,236294,0.01,0.15,15.35,2262.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-04,ZH,27,1539275,236321,0,0.18,15.35,2797.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-05,ZH,36,1539275,236357,0,0.24,15.36,3672.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-06,ZH,6050,1539275,242407,0.39,0.32,15.75,4858.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-07,ZH,8642,1539275,251049,0.56,0.34,16.31,5278.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-08,ZH,10736,1539275,261785,0.7,0.34,17.01,5298.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-09,ZH,8402,1539275,270187,0.55,0.42,17.55,6420.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-10,ZH,3059,1539275,273246,0.2,0.46,17.75,7049.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-11,ZH,164,1539275,273410,0.01,0.5,17.76,7640.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-12,ZH,7892,1539275,281302,0.51,0.52,18.27,7956.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-13,ZH,10453,1539275,291755,0.68,0.55,18.95,8546,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-14,ZH,12777,1539275,304532,0.83,0.57,19.78,8776.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-15,ZH,12946,1539275,317478,0.84,0.57,20.63,8805.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-16,ZH,12531,1539275,330009,0.81,0.59,21.44,9059.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-17,ZH,4671,1539275,334680,0.3,0.6,21.74,9335,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-18,ZH,369,1539275,335049,0.02,0.6,21.77,9338.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-19,ZH,9670,1539275,344719,0.63,0.62,22.39,9508,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-20,ZH,12381,1539275,357100,0.8,0.61,23.2,9420.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-21,ZH,12799,1539275,369899,0.83,0.61,24.03,9364,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-22,ZH,14135,1539275,384034,0.92,0.61,24.95,9366,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-23,ZH,11916,1539275,395950,0.77,0.61,25.72,9457.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-24,ZH,4278,1539275,400228,0.28,0.63,26,9757.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-25,ZH,383,1539275,400611,0.02,0.64,26.03,9893.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-26,ZH,10309,1539275,410920,0.67,0.63,26.7,9782.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-27,ZH,14484,1539275,425404,0.94,0.63,27.64,9729,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-28,ZH,13752,1539275,439156,0.89,0.61,28.53,9448.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
