sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,CH,202045,934,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5745,12682,0,0.597,59.699999999999996,4268863,21.88,134.58,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-45,111,2.6,13.5,2.299999999999997
female,CH,202045,631,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4091,9346,0,0.403,40.300000000000004,4337170,14.55,94.32,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-45,21,0.49,3.4,-2.299999999999997
unknown,CH,202045,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-45,0,NA,NA,0
male,CH,202046,851,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6596,12682,0,0.568,56.8,4268863,19.94,154.51,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-46,-83,-1.94,-8.9,-2.8999999999999986
female,CH,202046,648,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4739,9346,0,0.432,43.2,4337170,14.94,109.26,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-46,17,0.39,2.7,2.8999999999999986
unknown,CH,202046,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-46,0,NA,NA,0
male,CH,202047,775,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7371,12682,0,0.571,57.099999999999994,4268863,18.15,172.67,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-47,-76,-1.79,-8.9,0.29999999999999716
female,CH,202047,583,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5322,9346,0,0.429,42.9,4337170,13.44,122.71,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-47,-65,-1.5,-10,-0.30000000000000426
unknown,CH,202047,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-47,0,NA,NA,0
male,CH,202048,711,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8082,12682,0,0.578,57.8,4268863,16.66,189.32,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-48,-64,-1.49,-8.3,0.7000000000000028
female,CH,202048,519,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5841,9346,0,0.422,42.199999999999996,4337170,11.97,134.67,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-48,-64,-1.47,-11,-0.7000000000000028
unknown,CH,202048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-48,0,NA,NA,0
male,CH,202049,638,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8720,12682,0,0.55,55.00000000000001,4268863,14.95,204.27,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-49,-73,-1.71,-10.3,-2.79999999999999
female,CH,202049,523,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6364,9346,0,0.45,45,4337170,12.06,146.73,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-49,4,0.09,0.8,2.8000000000000043
unknown,CH,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-49,0,NA,NA,0
male,CH,202050,686,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9406,12682,0,0.569,56.89999999999999,4268863,16.07,220.34,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-50,48,1.12,7.5,1.8999999999999844
female,CH,202050,519,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6883,9346,0,0.431,43.1,4337170,11.97,158.7,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-50,-4,-0.09,-0.8,-1.8999999999999986
unknown,CH,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-50,0,NA,NA,0
male,CH,202051,665,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10071,12682,0,0.568,56.8,4268863,15.58,235.92,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-51,-21,-0.49,-3.1,-0.09999999999999432
female,CH,202051,506,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7389,9346,0,0.432,43.2,4337170,11.67,170.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-51,-13,-0.3,-2.5,0.10000000000000142
unknown,CH,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-51,0,NA,NA,0
male,CH,202052,632,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10703,12682,0,0.565,56.49999999999999,4268863,14.8,250.72,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-52,-33,-0.78,-5,-0.30000000000000426
female,CH,202052,486,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7875,9346,0,0.435,43.5,4337170,11.21,181.57,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-52,-20,-0.46,-4,0.29999999999999716
unknown,CH,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-52,0,NA,NA,0
male,CH,202053,631,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11334,12682,0,0.567,56.699999999999996,4268863,14.78,265.5,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-53,-1,-0.02,-0.2,0.20000000000000284
female,CH,202053,482,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8357,9346,0,0.433,43.3,4337170,11.11,192.68,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-53,-4,-0.1,-0.8,-0.20000000000000284
unknown,CH,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-53,0,NA,NA,0
male,CH,202101,584,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11918,12682,0,0.586,58.599999999999994,4268863,13.68,279.18,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-01,-47,-1.1,-7.4,1.8999999999999986
female,CH,202101,413,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8770,9346,0,0.414,41.4,4337170,9.52,202.21,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-01,-69,-1.59,-14.3,-1.8999999999999986
unknown,CH,202101,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-01,0,NA,NA,0
male,CH,202102,422,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12340,12682,0,0.57,56.99999999999999,4268863,9.89,289.07,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-02,-162,-3.79,-27.7,-1.6000000000000014
female,CH,202102,319,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9089,9346,0,0.43,43,4337170,7.36,209.56,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-02,-94,-2.16,-22.8,1.6000000000000014
unknown,CH,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-02,0,NA,NA,0
male,CH,202103,342,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12682,12682,0,0.571,57.099999999999994,4268863,8.01,297.08,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-03,-80,-1.88,-19,0.10000000000000142
female,CH,202103,257,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9346,9346,0,0.429,42.9,4337170,5.93,215.49,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-03,-62,-1.43,-19.4,-0.10000000000000142
unknown,CH,202103,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-03,0,NA,NA,0
male,CH,202104,299,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,12981,12682,299,0.56,56.00000000000001,4268863,7,304.09,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-04,-43,-1.01,-12.6,-1.0999999999999872
female,CH,202104,235,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9581,9346,235,0.44,44,4337170,5.42,220.9,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-04,-22,-0.51,-8.6,1.1000000000000014
unknown,CH,202104,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-04,0,NA,NA,0
male,CH,202105,233,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,13214,12682,532,0.52,52,4268863,5.46,309.54,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-05,-66,-1.54,-22.1,-4.000000000000007
female,CH,202105,214,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9795,9346,449,0.478,47.8,4337170,4.93,225.84,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-05,-21,-0.49,-8.9,3.799999999999997
unknown,CH,202105,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,1,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-05,1,NA,NA,0.2
male,CH,202106,196,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,13410,12682,728,0.549,54.900000000000006,4268863,4.59,314.14,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-06,-37,-0.87,-15.9,2.9000000000000057
female,CH,202106,161,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9956,9346,610,0.451,45.1,4337170,3.71,229.55,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-06,-53,-1.22,-24.8,-2.6999999999999957
unknown,CH,202106,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-06,-1,NA,-100,-0.2
male,CH,202107,205,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,13615,12682,933,0.562,56.2,4268863,4.8,318.94,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,9,0.21,4.6,1.2999999999999972
female,CH,202107,160,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10116,9346,770,0.438,43.8,4337170,3.69,233.24,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,-1,-0.02,-0.6,-1.3000000000000043
unknown,CH,202107,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-07,0,NA,NA,0
male,CH,202108,155,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,13770,12682,1088,0.542,54.2,4268863,3.63,322.57,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-50,-1.17,-24.4,-2
female,CH,202108,131,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10247,9346,901,0.458,45.800000000000004,4337170,3.02,236.26,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,-29,-0.67,-18.1,2.000000000000007
unknown,CH,202108,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-08,0,NA,NA,0
male,CH,202109,193,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,13963,12682,1281,0.578,57.8,4268863,4.52,327.09,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-09,38,0.89,24.5,3.5999999999999943
female,CH,202109,141,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10388,9346,1042,0.422,42.199999999999996,4337170,3.25,239.51,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-09,10,0.23,7.6,-3.6000000000000085
unknown,CH,202109,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-09,0,NA,NA,0
male,CH,202110,186,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14149,12682,1467,0.496,49.6,4268863,4.36,331.45,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-10,-7,-0.16,-3.6,-8.199999999999996
female,CH,202110,189,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10577,9346,1231,0.504,50.4,4337170,4.36,243.87,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-10,48,1.11,34,8.200000000000003
unknown,CH,202110,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-10,0,NA,NA,0
male,CH,202111,233,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14382,12682,1700,0.557,55.7,4268863,5.46,336.9,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-11,47,1.1,25.3,6.100000000000001
female,CH,202111,185,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10762,9346,1416,0.443,44.3,4337170,4.27,248.13,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-11,-4,-0.09,-2.1,-6.100000000000001
unknown,CH,202111,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-11,0,NA,NA,0
male,CH,202112,257,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14639,12682,1957,0.541,54.1,4268863,6.02,342.93,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-12,24,0.56,10.3,-1.6000000000000014
female,CH,202112,218,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10980,9346,1634,0.459,45.9,4337170,5.03,253.16,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-12,33,0.76,17.8,1.6000000000000014
unknown,CH,202112,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-12,0,NA,NA,0
male,CH,202113,306,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,14945,12682,2263,0.573,57.3,4268863,7.17,350.09,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-13,49,1.15,19.1,3.1999999999999957
female,CH,202113,228,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11208,9346,1862,0.427,42.699999999999996,4337170,5.26,258.42,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-13,10,0.23,4.6,-3.200000000000003
unknown,CH,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-13,0,NA,NA,0
male,CH,202114,312,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15257,12682,2575,0.592,59.199999999999996,4268863,7.31,357.4,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-14,6,0.14,2,1.8999999999999986
female,CH,202114,214,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11422,9346,2076,0.406,40.6,4337170,4.93,263.35,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-14,-14,-0.33,-6.1,-2.0999999999999943
unknown,CH,202114,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-14,1,NA,NA,0.2
male,CH,202115,287,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15544,12682,2862,0.581,58.099999999999994,4268863,6.72,364.13,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-15,-25,-0.59,-8,-1.1000000000000014
female,CH,202115,207,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11629,9346,2283,0.419,41.9,4337170,4.77,268.12,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-15,-7,-0.16,-3.3,1.2999999999999972
unknown,CH,202115,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-15,-1,NA,-100,-0.2
male,CH,202116,285,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15829,12682,3147,0.565,56.49999999999999,4268863,6.68,370.8,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-16,-2,-0.04,-0.7,-1.6000000000000014
female,CH,202116,219,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11848,9346,2502,0.435,43.5,4337170,5.05,273.17,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-16,12,0.28,5.8,1.6000000000000014
unknown,CH,202116,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-16,0,NA,NA,0
male,CH,202117,273,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16102,12682,3420,0.57,56.99999999999999,4268863,6.4,377.2,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-17,-12,-0.28,-4.2,0.5
female,CH,202117,206,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12054,9346,2708,0.43,43,4337170,4.75,277.92,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-17,-13,-0.3,-5.9,-0.5
unknown,CH,202117,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-17,0,NA,NA,0
male,CH,202118,220,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16322,12682,3640,0.566,56.599999999999994,4268863,5.15,382.35,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-18,-53,-1.25,-19.4,-0.3999999999999986
female,CH,202118,169,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12223,9346,2877,0.434,43.4,4337170,3.9,281.82,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-18,-37,-0.85,-18,0.3999999999999986
unknown,CH,202118,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-18,0,NA,NA,0
male,CH,202119,148,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16470,12682,3788,0.556,55.60000000000001,4268863,3.47,385.82,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-19,-72,-1.68,-32.7,-0.9999999999999858
female,CH,202119,118,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12341,9346,2995,0.444,44.4,4337170,2.72,284.54,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-19,-51,-1.18,-30.2,1
unknown,CH,202119,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-19,0,NA,NA,0
male,CH,202120,142,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16612,12682,3930,0.524,52.400000000000006,4268863,3.33,389.14,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-20,-6,-0.14,-4.1,-3.200000000000003
female,CH,202120,129,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12470,9346,3124,0.476,47.599999999999994,4337170,2.97,287.51,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-20,11,0.25,9.3,3.1999999999999957
unknown,CH,202120,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-20,0,NA,NA,0
male,CH,202121,89,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16701,12682,4019,0.586,58.599999999999994,4268863,2.08,391.23,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-21,-53,-1.25,-37.3,6.199999999999989
female,CH,202121,63,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12533,9346,3187,0.414,41.4,4337170,1.45,288.97,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-21,-66,-1.52,-51.2,-6.199999999999996
unknown,CH,202121,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-21,0,NA,NA,0
male,CH,202122,71,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16772,12682,4090,0.538,53.800000000000004,4268863,1.66,392.89,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-22,-18,-0.42,-20.2,-4.79999999999999
female,CH,202122,61,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12594,9346,3248,0.462,46.2,4337170,1.41,290.37,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-22,-2,-0.04,-3.2,4.800000000000004
unknown,CH,202122,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-22,0,NA,NA,0
male,CH,202123,52,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16824,12682,4142,0.598,59.8,4268863,1.22,394.11,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-23,-19,-0.44,-26.8,5.999999999999993
female,CH,202123,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12629,9346,3283,0.402,40.2,4337170,0.81,291.18,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-23,-26,-0.6,-42.6,-6
unknown,CH,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-23,0,NA,NA,0
male,CH,202124,40,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16864,12682,4182,0.656,65.60000000000001,4268863,0.94,395.05,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-24,-12,-0.28,-23.1,5.800000000000011
female,CH,202124,21,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12650,9346,3304,0.344,34.4,4337170,0.48,291.66,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-24,-14,-0.33,-40,-5.800000000000004
unknown,CH,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-24,0,NA,NA,0
male,CH,202125,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,16892,12682,4210,0.667,66.7,4268863,0.66,395.7,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-25,-12,-0.28,-30,1.0999999999999943
female,CH,202125,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12664,9346,3318,0.333,33.300000000000004,4337170,0.32,291.99,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-25,-7,-0.16,-33.3,-1.0999999999999943
unknown,CH,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-25,0,NA,NA,0
male,CH,202126,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,16905,12682,4223,0.565,56.49999999999999,4268863,0.3,396.01,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-26,-15,-0.36,-53.6,-10.20000000000001
female,CH,202126,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12674,9346,3328,0.435,43.5,4337170,0.23,292.22,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-26,-4,-0.09,-28.6,10.199999999999996
unknown,CH,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-26,0,NA,NA,0
male,CH,202127,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,16920,12682,4238,0.536,53.6,4268863,0.35,396.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2021-27,2,0.05,15.4,-2.8999999999999915
